resp_id,city,area,interviewer,int_date,gender,age,educ,employ,marital,hh_size,hh_income,migrant,yrs_nbhd,trust1,trust2,trust3,trust4,trust5,civic_meet,civic_vol,civic_petition,civic_contact,civic_protest,belong,life_sat,health,internet,sm_hours,discrim,vote,wt,q_challenge,q_connect
2137,2,2,INT07,2025-02-26,1,53,1,3,2,7,13000,1,5,2,2,5,3,2,0,0,0,0,0,2,5,2,1,1.5,0,0,0.817,not safe at night,working MCD
2138,2,1,INT05,2025-02-27,2,41,3,2,2,4,16000,0,15,2,3,5,9,2,0,0,0,0,1,3,5,3,0,0.0,1,1,0.742,Men drink openly near the empty plot and women avoid that road.,"Political parties should stop dividing the colony for votes. My best friend growing up was from a different community and nobody minded. Another thing is shorter travel to work, then weekends would not be only for rest. Sunday is the only day and that goes in household work. Then people would trust each other more."
2139,2,1,INT04,2025-02-28,1,36,4,1,2,4,78500,0,8,2,4,2,3,5,1,0,0,0,0,3,8,4,1,1.5,0,0,0.845,"There is still no piped water connection in our lane, only one common tap. Another thing is the dust from construction is everywhere, everyone has a cough.",मोहल्ले में त्योहार मिलकर मनाएँ तो अच्छा लगेगा।
2140,2,2,INT06,2025-02-28,2,28,5,1,2,4,50000,0,20,2,2,3,8,3,0,1,1,0,0,2,8,5,1,2.5,1,0,0.906,"Mainly safety at night is the biggest issue, especially for working women coming back late. Also the borewell went dry last summer and the tanker people charge whatever they like.","to be honest, cctv and a local help desk would make people feel secure to step out. on top of that, more cultural programmes where families can come together"
2141,2,1,INT06,2025-02-28,3,24,6,3,2,5,63500,0,12,3,3,5,2,3,0,0,0,0,0,2,6,5,1,3.0,1,1,0.843,"For me, the dust from construction is everywhere, everyone has a cough. Schools were shut for a week in November because of the smog. Something should be done.","no discrimination, safer streets"
2142,2,2,INT06,2025-02-28,2,40,5,6,2,6,15500,0,28,3,4,5,2,4,1,0,0,0,0,3,7,5,1,2.5,0,1,1.148,"poor lighting on the approach road makes it scary after sunset. people use their phone torch to walk home. second thing, men drink openly near the empty plot and women avoid that road. last september a girl from our building was followed home",Mahila mandal meetings in the afternoon when we are free from housework. Most women here only meet at the water tap. If the streets were safe to walk at night I would go out and meet people more.
2143,2,1,INT07,2025-02-28,2,37,5,1,2,2,44000,1,6,4,5,4,3,3,1,1,0,0,0,3,4,3,1,0.5,0,0,0.69,"For me, the main road is always jammed because of the metro work.","A park or common place where people can sit and talk in the evening. Second thing, fair rent agreements so that we are not thrown out suddenly."
2144,2,1,INT07,2025-02-28,2,55,3,2,4,3,18000,0,20,4,5,3,4,4,0,0,0,0,1,3,9,2,0,0.0,0,1,0.811,Biggest thing is kids are stuck indoors on phones because there is no place to play.,"Basically more trust between people, now everyone keeps to themselves. If people stopped discriminating and treated everyone equally."
3001,3,2,INT10,2025-02-03,1,46,3,1,2,6,27000,1,3,2,4,5,3,3,0,0,0,0,0,3,6,4,1,0.5,1,0,1.285,no playground,Jaat-paat chhod ke sabko barabar dekhna chahiye. More cultural programmes where families can come together.
3002,3,2,INT09,2025-02-04,1,37,6,3,2,5,25500,0,19,3,4,4,3,4,1,1,1,1,0,3,7,4,1,1.5,0,0,1.158,"See, waterlogging in monsoon is the biggest problem, children cannot go to school.",cultural programmes
3003,3,1,INT10,2025-02-04,1,26,6,1,1,4,26000,1,9,3,3,3,1,2,0,1,0,0,0,2,5,4,1,4.5,0,0,1.389,"Traffic is terrible, it takes me 4 hours to go to office and come back.","Festival time pe sabko invite karna chahiye, sirf apne logon ko nahi."
3004,3,1,INT10,2025-02-04,1,24,6,5,1,3,21500,1,7,3,2,4,3,2,0,0,0,0,0,3,8,4,1,1.5,0,0,1.088,Actually public toilets are dirty and there are not enough of them. In the rainy season the smell is unbearable and mosquitoes breed. It has become worse in the last few years.,Something for teenagers to do in the evening other than sitting on the phone.
3005,3,1,INT10,2025-02-04,2,48,5,6,2,5,33000,1,1,4,4,4,4,3,0,1,0,0,0,2,7,5,0,0.0,0,0,0.869,Old people have nowhere to walk in the evening. The one park is used by people to drink at night.,Meeting mein sabki baat suni jaaye toh accha hai.
3006,3,1,INT08,2025-02-05,1,37,2,3,2,3,43000,1,8,2,2,4,2,1,0,0,0,0,0,2,7,3,1,2.0,1,0,0.619,Old houses are being demolished for flats and people like us are being pushed out.,"For me, if people stopped discriminating and treated everyone equally. My best friend growing up was from a different community and nobody minded."
3007,3,1,INT08,2025-02-05,2,45,4,6,2,8,31000,1,6,1,2,5,1,1,0,0,0,0,0,2,7,3,1,2.0,0,0,1.017,नौजवानों के लिए कोई काम नहीं है।,Safe public transport so that I can attend things in the evening. My mother will only let me go if my brother comes along.
3008,3,1,INT08,2025-02-05,2,47,4,6,2,7,29000,1,13,2,4,3,3,3,0,0,0,0,0,4,5,3,0,0.0,1,0,0.952,"The lane to the station is dark and lonely, I always call someone while walking. Even in daytime some stretches feel unsafe. Apart from that, the streetlight in front of our house has been broken for 15 years. It has become worse in the last few years.",Basically a community hall that anybody can use for functions without paying a lot. In the old days the rowak outside the houses was where everybody met. Then people would trust each other more
3009,3,2,INT09,2025-02-05,2,41,1,6,1,6,16000,1,2,2,2,3,3,2,0,0,0,0,0,3,5,4,0,0.0,1,0,0.838,Safety for women,Festivals together
3010,3,1,INT10,2025-02-05,1,48,6,2,1,1,45500,1,15,4,4,2,3,3,0,0,0,0,0,3,8,3,1,2.5,1,1,0.884,The only open ground was taken for a parking lot. My grandchildren play in the corridor of the building.,"to be honest, if people greeted each other and stopped judging tenants. also less division by religion and caste, we were never like this before"
3011,3,1,INT08,2025-02-06,2,40,1,2,2,8,16000,0,18,1,3,2,3,3,1,1,0,0,0,4,7,3,0,0.0,0,0,0.679,housing,if we celebrated festivals together as one society instead of separately
3012,3,1,INT08,2025-02-06,1,35,3,1,2,6,24000,0,10,3,2,5,4,4,1,0,0,1,0,1,7,4,1,2.5,0,0,1.055,Ager moto adda ar hoy na. We have moved three times in 5 years because of rent increases.,Not interested
3013,3,2,INT08,2025-02-06,1,27,2,3,1,6,16000,1,10,2,3,5,2,3,0,0,0,0,0,2,3,3,1,4.5,0,0,2.209,The only open ground was taken for a parking lot.,Don't know
3014,3,2,INT09,2025-02-06,2,56,5,3,2,5,999999,0,21,5,5,2,4,4,0,1,0,0,0,3,8,3,1,1.5,0,1,0.921,Getting enough clean water for the family is the main struggle. Last October we bought water cans every single day. Another thing is drainage is so bad that the lane smells all year round. Otherwise it is a nice place to live.,"Basically if the streets were safe to walk at night I would go out and meet people more. Right now I rush home before dark, so I miss everything. Plus community events on weekends when working people are free. Second thing, a small library or reading room where young and old can meet. Then people would trust each other more."
3015,3,2,INT09,2025-02-06,2,52,3,1,3,8,49500,1,4,4,5,3,2,3,1,0,0,1,0,2,4,3,0,0.0,0,0,1.041,"Honestly, even one hour of heavy rain and the lane is flooded for two days. Office people cannot go to work and daily wage workers lose income.","for me, benches and a walking track, that is where you actually meet neighbours. the tea stall is the only place where people chat now"
3016,3,1,INT10,2025-02-06,2,55,2,5,2,4,31500,1,2,3,2,5,2,2,1,0,0,0,0,4,4,3,0,0.0,0,0,1.105,monsoon flooding,nothing really
3017,3,1,INT08,2025-02-07,1,24,6,5,2,4,89000,0,4,3,2,3,2,1,0,0,0,0,0,3,10,5,1,5.5,0,0,0.851,"Housing is too expensive, young couples cannot afford to live near their parents.",nothing really
3018,3,2,INT08,2025-02-07,2,35,4,5,2,6,20500,0,7,3,4,4,4,2,1,1,0,0,0,4,5,3,1,0.5,0,1,1.204,"Frankly speaking, landlords do not rent to bachelors or to people from other states","a community hall that anybody can use for functions without paying a lot. the tea stall is the only place where people chat now. honestly, more time. i leave at seven and come back at ten, there is no time to connect"
3019,3,1,INT09,2025-02-07,2,23,4,1,1,4,30000,1,6,2,2,4,3,1,0,0,0,0,0,3,5,4,1,5.5,1,1,0.903,Nobody segregates waste and the BMC does not enforce anything.,
3020,3,1,INT09,2025-02-07,1,85,3,7,2,3,12500,0,68,3,4,3,1,4,1,0,1,1,0,2,5,2,0,0.0,0,1,1.476,"Biggest thing is there is no community hall or common place where people can meet. On top of that, in November the water came up to our doorstep and ruined the furniture.","Someone to check on elderly people who live alone. All our children are abroad or in other cities, we are alone. That is what I feel."
3021,3,1,INT10,2025-02-07,1,23,4,5,1,2,24000,0,12,1,2,4,3,4,0,0,1,0,0,3,6,3,1,6.0,0,1,0.684,Basically the low-lying part of the area floods every year and nobody plans for it. Snakes and dirty water come inside the house.,"Our building WhatsApp group helped during the floods, one for the whole area would be useful."
3022,3,1,INT10,2025-02-07,2,32,3,4,2,8,38000,0,2,3,5,3,2,3,0,0,0,0,0,4,7,3,1,1.5,0,1,0.819,"Pollution itna hai ki saans lena mushkil hai. Borshay rastay jol jome jay, hatu obdhi jol.",A park
3023,3,1,INT08,2025-02-08,1,42,2,1,2,6,23000,1,3,4,2,5,1,1,1,0,0,0,0,2,6,4,0,0.0,0,0,0.895,don't know,"According to me, neighbours helping each other in emergencies, like it used to be. Less division by religion and caste, we were never like this before."
3024,3,1,INT09,2025-02-08,2,31,5,6,2,7,30000,1,14,1,1,5,1,1,0,0,0,0,0,2,3,4,1,1.5,1,0,0.804,"The main road is always jammed because of the metro work. Second thing, waterlogging in monsoon is the biggest problem, children cannot go to school.",If we celebrated festivals together as one society instead of separately. People only meet at weddings and funerals now. Then people would trust each other more.
3025,3,1,INT09,2025-02-08,2,45,5,6,2,5,23000,0,14,3,2,4,4,3,1,0,0,0,0,2,6,2,1,2.0,0,1,0.789,"Safety at night is the biggest issue, especially for working women coming back late. My husband has to come to the bus stop to pick me up.",Cannot say
3026,3,1,INT10,2025-02-08,1,51,4,1,2,4,46500,0,12,3,5,4,4,4,1,1,0,1,0,2,6,3,1,2.0,0,1,0.842,"Two-wheelers drive on the footpath, so walking is dangerous for old people.","neighbours helping each other in emergencies, like it used to be"
3027,3,1,INT08,2025-02-10,1,70,6,7,2,4,104500,1,4,2,3,5,1,3,0,0,0,1,0,2,6,3,1,1.5,0,1,0.949,Landlords do not rent to bachelors or to people from other states,More cultural programmes where families can come together. People only meet at weddings and funerals now.
3028,3,1,INT08,2025-02-10,2,22,1,4,1,7,21000,0,12,2,2,5,2,1,0,0,0,0,0,3,2,2,1,3.5,1,0,1.307,Baarish mein poora area paani mein doob jaata hai. There is no proper dustbin anywhere in the society.,"Fair rent agreements so that we are not thrown out suddenly. On top of that, safe public transport so that I can attend things in the evening."
3029,3,1,INT09,2025-02-10,3,57,5,1,1,4,17500,0,40,2,4,4,4,3,0,0,0,0,0,3,6,3,0,0.0,0,1,0.962,The only open ground was taken for a parking lot. The one park is used by people to drink at night. It is the same story every year.,"To be honest, people should not make fun of our accent or our food."
3030,3,1,INT09,2025-02-10,1,21,5,5,1,3,43500,1,3,3,1,3,2,2,0,0,1,0,0,1,6,3,1,2.0,0,0,1.002,The marriage hall next door plays music till two in the morning.,"mainly owning a house, even a small one. as a tenant you always feel temporary"
3031,3,2,INT10,2025-02-10,2,25,3,6,1,2,13500,1,6,4,3,4,8,4,0,0,0,0,0,2,5,5,1,2.0,0,0,1.433,"see, loudspeakers during every function and procession, nobody can sleep. my father has high blood pressure and the noise makes it worse",Just knowing the names of my neighbours would be a start. When my father was in hospital not a single neighbour asked. Regular meetings where ordinary people can raise problems and actually be heard.
3032,3,1,INT08,2025-02-11,1,85,4,7,4,1,36500,1,5,3,3,4,4,2,0,1,0,0,0,3,5,3,0,0.0,1,1,0.706,"For me, rents are going up every year and the landlord asks for 500 rupees more each time.","Honestly, if women were also invited to the meetings and made office bearers."
3033,3,1,INT08,2025-02-11,2,46,4,1,2,3,22500,1,1,2,4,3,1,3,0,0,0,1,0,3,7,4,1,2.0,0,1,0.861,"honestly, men drink openly near the empty plot and women avoid that road","Honestly, more time. I leave at seven and come back at ten, there is no time to connect. Sunday is the only day and that goes in household work."
3034,3,1,INT08,2025-02-11,1,44,4,2,2,3,30500,0,29,5,4,3,3,5,1,0,0,0,0,3,10,3,1,5.0,0,1,0.818,flooding in monsoon,"A common puja or utsav where everyone contributes, not only the committee. People only meet at weddings and funerals now. Also neighbours helping each other in emergencies, like it used to be. When my father was in hospital not a single neighbour asked."
3035,3,1,INT08,2025-02-11,1,35,5,3,2,2,81500,0,27,5,4,2,2,5,1,1,1,0,0,3,7,3,1,0.5,0,0,0.835,"The deposit they ask is ten months of rent, which ordinary people cannot pay. Many families who lived here for decades have left for the outskirts. It is the same story every year.","According to me, more cultural programmes where families can come together."
3036,3,1,INT09,2025-02-11,1,68,3,1,2,7,29000,0,34,4,3,1,4,3,1,1,1,0,0,4,6,2,0,0.0,0,0,1.592,"housing is too expensive, young couples cannot afford to live near their parents",i think fair rent agreements so that we are not thrown out suddenly. tenants are never seen as real members of the area. plus a small library or reading room where young and old can meet. the tea stall is the only place where people chat now
3037,3,1,INT10,2025-02-11,1,69,1,7,4,6,3000,0,19,3,4,5,2,8,0,1,0,0,0,3,5,1,0,0.0,0,0,0.951,नगर निगम वाले बिना पैसे के कोई काम नहीं करते।,If we planted trees together and looked after them as a group
3038,3,1,INT10,2025-02-11,2,23,3,5,1,1,35500,1,6,4,5,5,4,5,0,0,0,0,0,3,7,5,1,2.5,0,0,0.759,Bina paise ke koi kaam nahi hota.,I already feel connected
3039,3,1,INT09,2025-02-12,2,47,6,6,2,2,155500,0,7,8,4,2,5,4,0,0,0,0,0,4,6,3,1,4.0,1,1,0.805,"According to me, lights are there on the main road but not in the inner lanes. We complained on the BMC app but the complaint just closed by itself. Second thing, even one hour of heavy rain and the lane is flooded for two days. Something should be done.",Don't know
3040,3,1,INT08,2025-02-13,1,54,4,3,2,6,51000,1,12,3,2,3,2,3,0,0,1,0,0,2,4,2,1,0.5,1,0,0.941,Most important is contracts go to relatives of the party people.,
3041,3,1,INT09,2025-02-14,1,50,4,4,2,4,16500,0,25,4,4,2,2,4,0,0,1,1,0,4,6,3,1,2.0,0,1,1.005,"Kiraya har saal badh jaata hai, salary utni nahi badhti.","A common puja or utsav where everyone contributes, not only the committee. During the pandemic we cooked for each other and it felt like one family. Plus benches and a walking track, that is where you actually meet neighbours. The tea stall is the only place where people chat now. Then it would feel like home."
3042,3,1,INT09,2025-02-14,1,55,6,2,2,3,36500,1,9,3,1,4,1,5,0,0,0,0,0,2,6,3,1,1.5,0,1,1.081,Mainly public toilets are dirty and there are not enough of them. We tried collecting money for a private cleaner but it stopped after two months.,a park
3043,3,1,INT09,2025-02-14,2,22,4,5,2,1,27000,1,4,2,2,4,3,3,0,0,0,0,0,3,6,5,1,1.0,0,0,1.175,Actually the only open ground was taken for a parking lot.,"Regular get-togethers, even a monthly potluck would help. When I was a child the whole area would sit together for the puja bhog. Apart from that, if the Corporation actually responded to complaints I would feel this place is mine. Participatory budgeting like some cities have tried would be good."
3044,3,1,INT08,2025-02-17,2,23,3,6,1,3,38500,1,6,4,1,4,2,2,0,0,1,0,0,3,8,3,0,0.0,0,0,0.947,NA,
3045,3,1,INT08,2025-02-17,2,75,3,6,4,4,29500,0,29,3,4,3,3,2,0,0,0,1,1,3,4,3,0,0.0,0,1,0.65,"constant honking, the noise is too much for elderly people. students cannot study during exam time. something should be done",most important is a laughter club or a bhajan group for older people
3046,3,1,INT08,2025-02-17,1,20,1,1,1,2,23000,0,11,3,3,8,3,4,0,0,0,0,0,4,6,3,1,1.5,0,0,0.983,Housing,open RWA meetings
3047,3,1,INT08,2025-02-17,1,30,5,1,2,3,23500,0,14,8,4,2,2,2,0,0,0,1,0,3,6,4,0,0.0,0,0,0.867,"Frankly speaking, sanitation is very poor, the sweepers hardly come to our side. The vat near the market overflows every day. That is all.",If the municipal ward office actually responded to complaints I would feel this place is mine. Also regular meetings where ordinary people can raise problems and actually be heard.
3048,3,2,INT09,2025-02-17,2,38,4,3,1,3,16000,0,17,3,3,2,4,5,0,0,0,0,0,3,4,4,0,0.0,0,0,1.115,waterlogging,If we planted trees together and looked after them as a group. Once we cleaned the pond together and people still talk about that day.
3049,3,2,INT09,2025-02-17,2,38,3,2,2,7,14500,0,7,4,3,2,1,2,0,0,0,1,0,4,8,3,1,0.5,0,1,1.917,"Raate eka pheray bhoy lage, rasta ekdom andhokar.","According to me, a common puja or utsav where everyone contributes, not only the committee."
